time,open,high,low,close,BITBAY:ETHUSDT: Open,BITBAY:ETHUSDT: High,BITBAY:ETHUSDT: Low,BITBAY:ETHUSDT: Close,MA,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI
1625327100,262.96,264.05,262.71,263.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,537.5678,976.2400249999775,55.4285492154635
1625327400,263.32,264.3,262.84,262.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,530.3053,984.0006799999776,53.64923012427806
1625327700,263.06,263.97,262.56,263.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,558.8197,974.6206599999775,55.06556855091018
1625328000,263.4,264,261.92,262.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1177.5487,983.3530049999775,52.342946712083595
1625328300,262.83,262.83,261.33,261.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1169.4065,1006.1308099999776,45.86391277758693
1625328600,261.58,261.82,260.47,260.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1276.3146,1055.0836049999778,41.559758708201365
1625328900,260.51,261.72,260.49,261.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,836.9078,1069.802839999978,47.068214848449685
1625329200,261.67,262.71,261.51,262.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,745.0502,1076.128304999978,49.53120231857571
1625329500,262.05,262.41,261.32,261.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,555.2214,1070.220704999978,48.845846636547954
1625329800,261.95,263.07,261.94,262.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,523.0925,1071.414989999978,54.11987153755055
1625330100,262.82,263.54,262.21,262.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,851.5394,1099.7260699999779,50.58363619257225
