time,open,high,low,close,BITBAY:ETHUSDT: Open,BITBAY:ETHUSDT: High,BITBAY:ETHUSDT: Low,BITBAY:ETHUSDT: Close,MA,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI
1625298900,32592.79,32699.99,32495.87,32544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.797211,1.227831000000087,71.72792410604481
1625299200,32555.2,32619.54,32469.76,32537.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.261477,1.270545100000087,71.20121611912418
1625299500,32528.64,32616.86,32515.33,32582.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.076005,1.3214474500000868,72.7895828919701
1625299800,32581.16,32712.98,32570.52,32707.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.979091,1.3996485500000868,76.6441119061609
1625300100,32679.65,32764.8,32679.65,32740.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.414757,1.4059776500000871,77.53853582675913
1625300400,32740.05,32746.36,32650.86,32696.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.292841,1.566728900000087,73.46441165151272
1625300700,32696.31,32723.92,32674.53,32714.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.464711,1.5809318500000873,74.07898833771158
1625301000,32706,32864.27,32703.38,32716.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.987487,1.5984231000000872,74.13070549341887
1625301300,32740.33,32748.07,32640.94,32684.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.421966,1.6170381500000872,70.83707900466159
1625301600,32680.97,32680.97,32622.28,32640.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4952,1.626174100000087,66.47455453039402
1625301900,32623.67,32730.37,32579.05,32713.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.491074,1.633711300000087,69.82570203822874
1625302200,32680.52,32821.86,32672.14,32806.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.419231,1.6938099500000867,73.44869696955197
1625302500,32802.57,32805.76,32750.41,32762.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059132,1.6922131500000865,69.2148984171612
1625302800,32786.74,32960.46,32759.52,32801.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.268119,1.7491085000000866,70.81018428102873
1625303100,32823.69,32885,32775.01,32791.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.303527,1.6825724000000868,69.8630316095016
1625303400,32804.77,32909.29,32801.3,32909.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.761109,1.4546250500000868,74.47663937177698
1625303700,32900.23,32929.61,32828.63,32848.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.159919,1.3348628500000868,68.61736713752961
1625304000,32857.65,32875.72,32748.01,32776.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.202856,1.3535514500000867,62.401534824358265
1625304300,32798.91,32832.97,32712.74,32717.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.472312,1.3200165500000867,57.7584715264114
1625304600,32732.47,32753.21,32700,32731.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.578159,1.2953092000000865,58.540580850437074
1625304900,32714.82,32810.89,32701.78,32800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.233647,1.0671310000000864,62.24354374227298
1625305200,32818.26,32855.12,32757.57,32780.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.523398,1.0302270500000865,60.59119353072272
1625305500,32794.33,32878.97,32749.67,32810.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.516379,1.0022457500000868,62.28026141029458
1625305800,32842.25,32929.62,32762.83,32884.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.578958,0.8822391000000867,66.09190264064304
1625306100,32897.75,32907.24,32851.66,32851.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.288879,0.8759452000000867,63.01087257673857
1625306400,32868.76,32977.29,32774.49,32774.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.763783,0.7994923000000866,56.42634390626181
1625306700,32774.49,32878.02,32774.49,32851.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.752126,0.8138630500000866,60.83395804394668
